company_name,country,assets,price,sector,operating,debt_to_assets,age,date
bmw,germany,188535.0,87.79,industrials,10.04,47.85,100,2017-10-01T00:00:00.000Z
bmw,germany,188535.0,84.857,industrials,10.04,47.85,100,2017-11-01T00:00:00.000Z
bmw,germany,188535.0,86.83,industrials,10.04,47.85,100,2017-12-01T00:00:00.000Z
bmw,germany,208938.0,92.06,industrials,9.31,48.78,101,2018-01-01T00:00:00.000Z
bmw,germany,208938.0,86.62,industrials,9.31,48.78,101,2018-02-01T00:00:00.000Z
bmw,germany,208938.0,88.23,industrials,9.31,48.78,101,2018-03-01T00:00:00.000Z
bmw,germany,208938.0,91.89,industrials,9.31,48.78,101,2018-04-01T00:00:00.000Z
bmw,germany,208938.0,85.29,industrials,9.31,48.78,101,2018-05-01T00:00:00.000Z
bmw,germany,208938.0,77.6,industrials,9.31,48.78,101,2018-06-01T00:00:00.000Z
bmw,germany,208938.0,82.95,industrials,9.31,48.78,101,2018-07-01T00:00:00.000Z
bmw,germany,208938.0,83.32,industrials,9.31,48.78,101,2018-08-01T00:00:00.000Z
bmw,germany,208938.0,77.5,industrials,9.31,48.78,101,2018-09-01T00:00:00.000Z
bmw,germany,208938.0,76.08,industrials,9.31,48.78,101,2018-10-01T00:00:00.000Z
bmw,germany,208938.0,72.26,industrials,9.31,48.78,101,2018-11-01T00:00:00.000Z
bmw,germany,208938.0,70.7,industrials,9.31,48.78,101,2018-12-01T00:00:00.000Z
continental,germany,30241.0,159.75,industrials,9.95,21.36,143,2014-01-01T00:00:00.000Z
continental,germany,30241.0,176.35,industrials,9.95,21.36,143,2014-02-01T00:00:00.000Z
continental,germany,30241.0,173.9,industrials,9.95,21.36,143,2014-03-01T00:00:00.000Z
continental,germany,30241.0,168.85,industrials,9.95,21.36,143,2014-04-01T00:00:00.000Z
continental,germany,30241.0,173.45,industrials,9.95,21.36,143,2014-05-01T00:00:00.000Z
continental,germany,30241.0,169.15,industrials,9.95,21.36,143,2014-06-01T00:00:00.000Z
continental,germany,30241.0,161.6,industrials,9.95,21.36,143,2014-07-01T00:00:00.000Z
continental,germany,30241.0,162.5,industrials,9.95,21.36,143,2014-08-01T00:00:00.000Z
continental,germany,30241.0,150.65,industrials,9.95,21.36,143,2014-09-01T00:00:00.000Z
continental,germany,30241.0,156.65,industrials,9.95,21.36,143,2014-10-01T00:00:00.000Z
continental,germany,30241.0,169.2,industrials,9.95,21.36,143,2014-11-01T00:00:00.000Z
continental,germany,30241.0,175.55,industrials,9.95,21.36,143,2014-12-01T00:00:00.000Z
continental,germany,32836.0,200.7,industrials,10.64,16.26,144,2015-01-01T00:00:00.000Z
continental,germany,32836.0,213.3,industrials,10.64,16.26,144,2015-02-01T00:00:00.000Z
continental,germany,32836.0,220.3,industrials,10.64,16.26,144,2015-03-01T00:00:00.000Z
continental,germany,32836.0,210.65,industrials,10.64,16.26,144,2015-04-01T00:00:00.000Z
continental,germany,32836.0,210.25,industrials,10.64,16.26,144,2015-05-01T00:00:00.000Z
continental,germany,32836.0,212.25,industrials,10.64,16.26,144,2015-06-01T00:00:00.000Z
continental,germany,32836.0,203.55,industrials,10.64,16.26,144,2015-07-01T00:00:00.000Z
continental,germany,32836.0,189.45,industrials,10.64,16.26,144,2015-08-01T00:00:00.000Z
continental,germany,32836.0,190.1,industrials,10.64,16.26,144,2015-09-01T00:00:00.000Z
continental,germany,32836.0,218.7,industrials,10.64,16.26,144,2015-10-01T00:00:00.000Z
continental,germany,32836.0,228.7,industrials,10.64,16.26,144,2015-11-01T00:00:00.000Z
continental,germany,32836.0,224.55,industrials,10.64,16.26,144,2015-12-01T00:00:00.000Z
continental,germany,36175.0,192.6,industrials,10.07,13.86,145,2016-01-01T00:00:00.000Z
continental,germany,36175.0,184.6,industrials,10.07,13.86,145,2016-02-01T00:00:00.000Z
continental,germany,36175.0,200.0,industrials,10.07,13.86,145,2016-03-01T00:00:00.000Z
continental,germany,36175.0,191.8,industrials,10.07,13.86,145,2016-04-01T00:00:00.000Z
continental,germany,36175.0,192.8,industrials,10.07,13.86,145,2016-05-01T00:00:00.000Z
continental,germany,36175.0,169.3,industrials,10.07,13.86,145,2016-06-01T00:00:00.000Z
continental,germany,36175.0,187.5,industrials,10.07,13.86,145,2016-07-01T00:00:00.000Z
continental,germany,36175.0,187.9,industrials,10.07,13.86,145,2016-08-01T00:00:00.000Z
continental,germany,36175.0,187.15,industrials,10.07,13.86,145,2016-09-01T00:00:00.000Z
continental,germany,36175.0,174.55,industrials,10.07,13.86,145,2016-10-01T00:00:00.000Z
continental,germany,36175.0,167.4,industrials,10.07,13.86,145,2016-11-01T00:00:00.000Z
continental,germany,36175.0,183.7,industrials,10.07,13.86,145,2016-12-01T00:00:00.000Z
continental,germany,37441.0,180.7,industrials,10.26,11.13,146,2017-01-01T00:00:00.000Z
continental,germany,37441.0,191.5,industrials,10.26,11.13,146,2017-02-01T00:00:00.000Z
continental,germany,37441.0,205.5,industrials,10.26,11.13,146,2017-03-01T00:00:00.000Z
continental,germany,37441.0,205.5,industrials,10.26,11.13,146,2017-04-01T00:00:00.000Z
continental,germany,37441.0,198.0,industrials,10.26,11.13,146,2017-05-01T00:00:00.000Z
continental,germany,37441.0,188.95,industrials,10.26,11.13,146,2017-06-01T00:00:00.000Z
continental,germany,37441.0,190.5,industrials,10.26,11.13,146,2017-07-01T00:00:00.000Z
continental,germany,37441.0,189.55,industrials,10.26,11.13,146,2017-08-01T00:00:00.000Z
continental,germany,37441.0,214.75,industrials,10.26,11.13,146,2017-09-01T00:00:00.000Z
continental,germany,37441.0,217.9,industrials,10.26,11.13,146,2017-10-01T00:00:00.000Z
continental,germany,37441.0,223.75,industrials,10.26,11.13,146,2017-11-01T00:00:00.000Z
continental,germany,37441.0,225.05,industrials,10.26,11.13,146,2017-12-01T00:00:00.000Z
continental,germany,40445.0,241.7,industrials,9.11,11.61,147,2018-01-01T00:00:00.000Z
continental,germany,40445.0,225.7,industrials,9.11,11.61,147,2018-02-01T00:00:00.000Z
continental,germany,40445.0,224.3,industrials,9.11,11.61,147,2018-03-01T00:00:00.000Z
continental,germany,40445.0,221.2,industrials,9.11,11.61,147,2018-04-01T00:00:00.000Z
continental,germany,40445.0,217.1,industrials,9.11,11.61,147,2018-05-01T00:00:00.000Z
continental,germany,40445.0,195.55,industrials,9.11,11.61,147,2018-06-01T00:00:00.000Z
continental,germany,40445.0,197.0,industrials,9.11,11.61,147,2018-07-01T00:00:00.000Z
continental,germany,40445.0,158.05,industrials,9.11,11.61,147,2018-08-01T00:00:00.000Z
continental,germany,40445.0,149.95,industrials,9.11,11.61,147,2018-09-01T00:00:00.000Z
continental,germany,40445.0,145.95,industrials,9.11,11.61,147,2018-10-01T00:00:00.000Z
continental,germany,40445.0,132.25,industrials,9.11,11.61,147,2018-11-01T00:00:00.000Z
continental,germany,40445.0,120.75,industrials,9.11,11.61,147,2018-12-01T00:00:00.000Z
daimler,germany,189635.0,62.13,industrials,7.24,45.71,131,2014-01-01T00:00:00.000Z
daimler,germany,189635.0,67.52,industrials,7.24,45.71,131,2014-02-01T00:00:00.000Z
daimler,germany,189635.0,68.59,industrials,7.24,45.71,131,2014-03-01T00:00:00.000Z
daimler,germany,189635.0,66.73,industrials,7.24,45.71,131,2014-04-01T00:00:00.000Z
daimler,germany,189635.0,69.7,industrials,7.24,45.71,131,2014-05-01T00:00:00.000Z
daimler,germany,189635.0,68.4,industrials,7.24,45.71,131,2014-06-01T00:00:00.000Z
daimler,germany,189635.0,61.88,industrials,7.24,45.71,131,2014-07-01T00:00:00.000Z
daimler,germany,189635.0,62.24,industrials,7.24,45.71,131,2014-08-01T00:00:00.000Z
daimler,germany,189635.0,60.73,industrials,7.24,45.71,131,2014-09-01T00:00:00.000Z
daimler,germany,189635.0,62.03,industrials,7.24,45.71,131,2014-10-01T00:00:00.000Z
daimler,germany,189635.0,67.8,industrials,7.24,45.71,131,2014-11-01T00:00:00.000Z
daimler,germany,189635.0,68.97,industrials,7.24,45.71,131,2014-12-01T00:00:00.000Z
daimler,germany,217166.0,80.48,industrials,8.53,46.57,132,2015-01-01T00:00:00.000Z
daimler,germany,217166.0,86.51,industrials,8.53,46.57,132,2015-02-01T00:00:00.000Z
daimler,germany,217166.0,89.73,industrials,8.53,46.57,132,2015-03-01T00:00:00.000Z
daimler,germany,217166.0,86.33,industrials,8.53,46.57,132,2015-04-01T00:00:00.000Z
daimler,germany,217166.0,85.28,industrials,8.53,46.57,132,2015-05-01T00:00:00.000Z
daimler,germany,217166.0,81.64,industrials,8.53,46.57,132,2015-06-01T00:00:00.000Z
daimler,germany,217166.0,81.39,industrials,8.53,46.57,132,2015-07-01T00:00:00.000Z
daimler,germany,217166.0,71.66,industrials,8.53,46.57,132,2015-08-01T00:00:00.000Z
daimler,germany,217166.0,64.85,industrials,8.53,46.57,132,2015-09-01T00:00:00.000Z
daimler,germany,217166.0,78.97,industrials,8.53,46.57,132,2015-10-01T00:00:00.000Z
daimler,germany,217166.0,84.73,industrials,8.53,46.57,132,2015-11-01T00:00:00.000Z
daimler,germany,217166.0,77.58,industrials,8.53,46.57,132,2015-12-01T00:00:00.000Z
daimler,germany,242988.0,64.16,industrials,7.91,48.43,133,2016-01-01T00:00:00.000Z
daimler,germany,242988.0,63.1,industrials,7.91,48.43,133,2016-02-01T00:00:00.000Z
daimler,germany,242988.0,67.37,industrials,7.91,48.43,133,2016-03-01T00:00:00.000Z
daimler,germany,242988.0,60.69,industrials,7.91,48.43,133,2016-04-01T00:00:00.000Z
daimler,germany,242988.0,61.39,industrials,7.91,48.43,133,2016-05-01T00:00:00.000Z
daimler,germany,242988.0,53.52,industrials,7.91,48.43,133,2016-06-01T00:00:00.000Z
daimler,germany,242988.0,60.82,industrials,7.91,48.43,133,2016-07-01T00:00:00.000Z
daimler,germany,242988.0,62.08,industrials,7.91,48.43,133,2016-08-01T00:00:00.000Z
daimler,germany,242988.0,62.71,industrials,7.91,48.43,133,2016-09-01T00:00:00.000Z
daimler,germany,242988.0,64.91,industrials,7.91,48.43,133,2016-10-01T00:00:00.000Z
daimler,germany,242988.0,62.76,industrials,7.91,48.43,133,2016-11-01T00:00:00.000Z
daimler,germany,242988.0,70.72,industrials,7.91,48.43,133,2016-12-01T00:00:00.000Z
daimler,germany,255345.0,69.35,industrials,7.96,49.79,134,2017-01-01T00:00:00.000Z
daimler,germany,255345.0,68.64,industrials,7.96,49.79,134,2017-02-01T00:00:00.000Z
daimler,germany,255345.0,69.2,industrials,7.96,49.79,134,2017-03-01T00:00:00.000Z
daimler,germany,255345.0,68.4,industrials,7.96,49.79,134,2017-04-01T00:00:00.000Z
daimler,germany,255345.0,64.61,industrials,7.96,49.79,134,2017-05-01T00:00:00.000Z
daimler,germany,255345.0,63.37,industrials,7.96,49.79,134,2017-06-01T00:00:00.000Z
daimler,germany,255345.0,59.29,industrials,7.96,49.79,134,2017-07-01T00:00:00.000Z
daimler,germany,255345.0,61.23,industrials,7.96,49.79,134,2017-08-01T00:00:00.000Z
daimler,germany,255345.0,67.47,industrials,7.96,49.79,134,2017-09-01T00:00:00.000Z
daimler,germany,255345.0,71.29,industrials,7.96,49.79,134,2017-10-01T00:00:00.000Z
daimler,germany,255345.0,69.52,industrials,7.96,49.79,134,2017-11-01T00:00:00.000Z
daimler,germany,255345.0,70.8,industrials,7.96,49.79,134,2017-12-01T00:00:00.000Z
daimler,germany,281619.0,73.73,industrials,6.13,51.45,135,2018-01-01T00:00:00.000Z
daimler,germany,281619.0,70.47,industrials,6.13,51.45,135,2018-02-01T00:00:00.000Z
daimler,germany,281619.0,68.97,industrials,6.13,51.45,135,2018-03-01T00:00:00.000Z
daimler,germany,281619.0,65.5,industrials,6.13,51.45,135,2018-04-01T00:00:00.000Z
daimler,germany,281619.0,61.68,industrials,6.13,51.45,135,2018-05-01T00:00:00.000Z
daimler,germany,281619.0,55.13,industrials,6.13,51.45,135,2018-06-01T00:00:00.000Z
daimler,germany,281619.0,59.15,industrials,6.13,51.45,135,2018-07-01T00:00:00.000Z
daimler,germany,281619.0,55.7,industrials,6.13,51.45,135,2018-08-01T00:00:00.000Z
daimler,germany,281619.0,54.35,industrials,6.13,51.45,135,2018-09-01T00:00:00.000Z
daimler,germany,281619.0,52.36,industrials,6.13,51.45,135,2018-10-01T00:00:00.000Z
daimler,germany,281619.0,49.695,industrials,6.13,51.45,135,2018-11-01T00:00:00.000Z
daimler,germany,281619.0,45.91,industrials,6.13,51.45,135,2018-12-01T00:00:00.000Z
deutsche borse,germany,1708703.0,57.09,financials,7.2,0.66,22,2014-01-01T00:00:00.000Z
deutsche borse,germany,1708703.0,59.44,financials,7.2,0.66,22,2014-02-01T00:00:00.000Z
deutsche borse,germany,1708703.0,57.77,financials,7.2,0.66,22,2014-03-01T00:00:00.000Z
deutsche borse,germany,1708703.0,52.79,financials,7.2,0.66,22,2014-04-01T00:00:00.000Z
deutsche borse,germany,1708703.0,56.0,financials,7.2,0.66,22,2014-05-01T00:00:00.000Z
deutsche borse,germany,1708703.0,56.68,financials,7.2,0.66,22,2014-06-01T00:00:00.000Z
deutsche borse,germany,1708703.0,54.24,financials,7.2,0.66,22,2014-07-01T00:00:00.000Z
deutsche borse,germany,1708703.0,54.11,financials,7.2,0.66,22,2014-08-01T00:00:00.000Z
deutsche borse,germany,1708703.0,53.33,financials,7.2,0.66,22,2014-09-01T00:00:00.000Z
deutsche borse,germany,1708703.0,54.51,financials,7.2,0.66,22,2014-10-01T00:00:00.000Z
deutsche borse,germany,1708703.0,58.75,financials,7.2,0.66,22,2014-11-01T00:00:00.000Z
deutsche borse,germany,1708703.0,59.22,financials,7.2,0.66,22,2014-12-01T00:00:00.000Z
deutsche borse,germany,1629130.0,68.03,financials,-16.92,1.44,23,2015-01-01T00:00:00.000Z
deutsche borse,germany,1629130.0,72.9,financials,-16.92,1.44,23,2015-02-01T00:00:00.000Z
deutsche borse,germany,1629130.0,76.06,financials,-16.92,1.44,23,2015-03-01T00:00:00.000Z
deutsche borse,germany,1629130.0,74.31,financials,-16.92,1.44,23,2015-04-01T00:00:00.000Z
deutsche borse,germany,1629130.0,72.93,financials,-16.92,1.44,23,2015-05-01T00:00:00.000Z
deutsche borse,germany,1629130.0,74.25,financials,-16.92,1.44,23,2015-06-01T00:00:00.000Z
deutsche borse,germany,1629130.0,82.63,financials,-16.92,1.44,23,2015-07-01T00:00:00.000Z
deutsche borse,germany,1629130.0,79.79,financials,-16.92,1.44,23,2015-08-01T00:00:00.000Z
deutsche borse,germany,1629130.0,77.03,financials,-16.92,1.44,23,2015-09-01T00:00:00.000Z
deutsche borse,germany,1629130.0,83.75,financials,-16.92,1.44,23,2015-10-01T00:00:00.000Z
deutsche borse,germany,1629130.0,81.19,financials,-16.92,1.44,23,2015-11-01T00:00:00.000Z
deutsche borse,germany,1629130.0,81.39,financials,-16.92,1.44,23,2015-12-01T00:00:00.000Z
deutsche borse,germany,1590545.0,78.61,financials,-3.85,1.39,24,2016-01-01T00:00:00.000Z
deutsche borse,germany,1590545.0,76.17,financials,-3.85,1.39,24,2016-02-01T00:00:00.000Z
deutsche borse,germany,1590545.0,74.99,financials,-3.85,1.39,24,2016-03-01T00:00:00.000Z
deutsche borse,germany,1590545.0,71.69,financials,-3.85,1.39,24,2016-04-01T00:00:00.000Z
deutsche borse,germany,1590545.0,78.75,financials,-3.85,1.39,24,2016-05-01T00:00:00.000Z
deutsche borse,germany,1590545.0,73.54,financials,-3.85,1.39,24,2016-06-01T00:00:00.000Z
deutsche borse,germany,1590545.0,75.11,financials,-3.85,1.39,24,2016-07-01T00:00:00.000Z
deutsche borse,germany,1590545.0,71.63,financials,-3.85,1.39,24,2016-08-01T00:00:00.000Z
deutsche borse,germany,1590545.0,69.47,financials,-3.85,1.39,24,2016-09-01T00:00:00.000Z
deutsche borse,germany,1590545.0,68.07,financials,-3.85,1.39,24,2016-10-01T00:00:00.000Z
deutsche borse,germany,1590545.0,73.11,financials,-3.85,1.39,24,2016-11-01T00:00:00.000Z
deutsche borse,germany,1590545.0,76.42,financials,-3.85,1.39,24,2016-12-01T00:00:00.000Z
deutsche borse,germany,1474732.0,82.31,financials,3.65,1.25,25,2017-01-01T00:00:00.000Z
deutsche borse,germany,1474732.0,80.19,financials,3.65,1.25,25,2017-02-01T00:00:00.000Z
deutsche borse,germany,1474732.0,86.18,financials,3.65,1.25,25,2017-03-01T00:00:00.000Z
deutsche borse,germany,1474732.0,89.85,financials,3.65,1.25,25,2017-04-01T00:00:00.000Z
deutsche borse,germany,1474732.0,92.48,financials,3.65,1.25,25,2017-05-01T00:00:00.000Z
deutsche borse,germany,1474732.0,92.42,financials,3.65,1.25,25,2017-06-01T00:00:00.000Z
deutsche borse,germany,1474732.0,88.41,financials,3.65,1.25,25,2017-07-01T00:00:00.000Z
deutsche borse,germany,1474732.0,89.79,financials,3.65,1.25,25,2017-08-01T00:00:00.000Z
deutsche borse,germany,1474732.0,91.71,financials,3.65,1.25,25,2017-09-01T00:00:00.000Z
deutsche borse,germany,1474732.0,88.68,financials,3.65,1.25,25,2017-10-01T00:00:00.000Z
deutsche borse,germany,1474732.0,95.25,financials,3.65,1.25,25,2017-11-01T00:00:00.000Z
deutsche borse,germany,1474732.0,96.8,financials,3.65,1.25,25,2017-12-01T00:00:00.000Z
deutsche borse,germany,1348137.0,103.35,financials,3.97,1.41,26,2018-01-01T00:00:00.000Z
deutsche borse,germany,1348137.0,109.45,financials,3.97,1.41,26,2018-02-01T00:00:00.000Z
deutsche borse,germany,1348137.0,110.6,financials,3.97,1.41,26,2018-03-01T00:00:00.000Z
deutsche borse,germany,1348137.0,111.65,financials,3.97,1.41,26,2018-04-01T00:00:00.000Z
deutsche borse,germany,1348137.0,114.4,financials,3.97,1.41,26,2018-05-01T00:00:00.000Z
deutsche borse,germany,1348137.0,114.15,financials,3.97,1.41,26,2018-06-01T00:00:00.000Z
deutsche borse,germany,1348137.0,112.7,financials,3.97,1.41,26,2018-07-01T00:00:00.000Z
deutsche borse,germany,1348137.0,119.0,financials,3.97,1.41,26,2018-08-01T00:00:00.000Z
deutsche borse,germany,1348137.0,115.4,financials,3.97,1.41,26,2018-09-01T00:00:00.000Z
deutsche borse,germany,1348137.0,111.85,financials,3.97,1.41,26,2018-10-01T00:00:00.000Z
deutsche borse,germany,1348137.0,112.8,financials,3.97,1.41,26,2018-11-01T00:00:00.000Z
deutsche borse,germany,1348137.0,104.95,financials,3.97,1.41,26,2018-12-01T00:00:00.000Z
lufthansa,germany,29108.0,17.665,industrials,3.38,20.0,88,2014-01-01T00:00:00.000Z
lufthansa,germany,29108.0,18.79,industrials,3.38,20.0,88,2014-02-01T00:00:00.000Z
lufthansa,germany,29108.0,19.015,industrials,3.38,20.0,88,2014-03-01T00:00:00.000Z
lufthansa,germany,29108.0,18.08,industrials,3.38,20.0,88,2014-04-01T00:00:00.000Z
lufthansa,germany,29108.0,19.35,industrials,3.38,20.0,88,2014-05-01T00:00:00.000Z
lufthansa,germany,29108.0,15.68,industrials,3.38,20.0,88,2014-06-01T00:00:00.000Z
lufthansa,germany,29108.0,13.275,industrials,3.38,20.0,88,2014-07-01T00:00:00.000Z
lufthansa,germany,29108.0,13.175,industrials,3.38,20.0,88,2014-08-01T00:00:00.000Z
lufthansa,germany,29108.0,12.505,industrials,3.38,20.0,88,2014-09-01T00:00:00.000Z
lufthansa,germany,29108.0,11.79,industrials,3.38,20.0,88,2014-10-01T00:00:00.000Z
lufthansa,germany,29108.0,14.355,industrials,3.38,20.0,88,2014-11-01T00:00:00.000Z
lufthansa,germany,29108.0,13.83,industrials,3.38,20.0,88,2014-12-01T00:00:00.000Z
lufthansa,germany,30474.0,15.055,industrials,5.11,20.0,89,2015-01-01T00:00:00.000Z
lufthansa,germany,30474.0,13.1,industrials,5.11,20.0,89,2015-02-01T00:00:00.000Z
lufthansa,germany,30474.0,13.08,industrials,5.11,20.0,89,2015-03-01T00:00:00.000Z
lufthansa,germany,30474.0,12.4,industrials,5.11,20.0,89,2015-04-01T00:00:00.000Z
lufthansa,germany,30474.0,12.8,industrials,5.11,20.0,89,2015-05-01T00:00:00.000Z
lufthansa,germany,30474.0,11.565,industrials,5.11,20.0,89,2015-06-01T00:00:00.000Z
lufthansa,germany,30474.0,12.35,industrials,5.11,20.0,89,2015-07-01T00:00:00.000Z
lufthansa,germany,30474.0,10.855,industrials,5.11,20.0,89,2015-08-01T00:00:00.000Z
lufthansa,germany,30474.0,12.425,industrials,5.11,20.0,89,2015-09-01T00:00:00.000Z
lufthansa,germany,30474.0,13.43,industrials,5.11,20.0,89,2015-10-01T00:00:00.000Z
lufthansa,germany,30474.0,13.565,industrials,5.11,20.0,89,2015-11-01T00:00:00.000Z
lufthansa,germany,30474.0,14.565,industrials,5.11,20.0,89,2015-12-01T00:00:00.000Z
lufthansa,germany,32462.0,13.465,industrials,6.99,19.31,90,2016-01-01T00:00:00.000Z
lufthansa,germany,32462.0,13.785,industrials,6.99,19.31,90,2016-02-01T00:00:00.000Z
lufthansa,germany,32462.0,14.205,industrials,6.99,19.31,90,2016-03-01T00:00:00.000Z
lufthansa,germany,32462.0,13.56,industrials,6.99,19.31,90,2016-04-01T00:00:00.000Z
lufthansa,germany,32462.0,12.595,industrials,6.99,19.31,90,2016-05-01T00:00:00.000Z
lufthansa,germany,32462.0,10.53,industrials,6.99,19.31,90,2016-06-01T00:00:00.000Z
lufthansa,germany,32462.0,10.63,industrials,6.99,19.31,90,2016-07-01T00:00:00.000Z
lufthansa,germany,32462.0,10.445,industrials,6.99,19.31,90,2016-08-01T00:00:00.000Z
lufthansa,germany,32462.0,9.905,industrials,6.99,19.31,90,2016-09-01T00:00:00.000Z
lufthansa,germany,32462.0,11.645,industrials,6.99,19.31,90,2016-10-01T00:00:00.000Z
lufthansa,germany,32462.0,12.225,industrials,6.99,19.31,90,2016-11-01T00:00:00.000Z
lufthansa,germany,32462.0,12.27,industrials,6.99,19.31,90,2016-12-01T00:00:00.000Z
lufthansa,germany,34697.0,12.335,industrials,8.47,19.72,91,2017-01-01T00:00:00.000Z
lufthansa,germany,34697.0,13.83,industrials,8.47,19.72,91,2017-02-01T00:00:00.000Z
lufthansa,germany,34697.0,15.2,industrials,8.47,19.72,91,2017-03-01T00:00:00.000Z
lufthansa,germany,34697.0,15.84,industrials,8.47,19.72,91,2017-04-01T00:00:00.000Z
lufthansa,germany,34697.0,17.295,industrials,8.47,19.72,91,2017-05-01T00:00:00.000Z
lufthansa,germany,34697.0,19.925,industrials,8.47,19.72,91,2017-06-01T00:00:00.000Z
lufthansa,germany,34697.0,18.175,industrials,8.47,19.72,91,2017-07-01T00:00:00.000Z
